time,minvar_x,minvar_y,minvar_z
"2019-08-06/08:06:53",0.7218605844772377,-0.6919957038451621,0.007696910940064168
"2019-08-06/08:07:08",0.7257465835719354,-0.6878869519262232,0.01017043771494928
"2019-08-06/08:07:23",0.7260164392969821,-0.6876255064332925,0.008443504775249574
"2019-08-06/08:07:38",0.7303208944453103,-0.6830318236367947,0.009945804944621241
"2019-08-06/08:07:53",0.7295414143967527,-0.6838707266468759,0.009494941572212902
"2019-08-06/08:08:08",0.7343047769631578,-0.6787517905210670,0.009617764476891966
"2019-08-06/08:08:23",0.7331195529413387,-0.6800175289918379,0.01057739849524983
"2019-08-06/08:08:38",0.7376575255739966,-0.6751106168335199,0.009328987228698779
"2019-08-06/08:08:53",0.7368584995253604,-0.6759492242319479,0.01149773618860477
"2019-08-06/08:09:08",0.7405332842070779,-0.6719558725384445,0.009260688018596731
"2019-08-06/08:09:23",0.7406415674654145,-0.6717913067223481,0.01210408008293379
"2019-08-06/08:09:38",0.7429076418819480,-0.6693270292479173,0.009463802172545069
"2019-08-06/08:09:53",0.7442238868235616,-0.6678169080426821,0.01230380484004572
"2019-08-06/08:10:08",0.7449854920730857,-0.6670063279731457,0.009958666798459923
"2019-08-06/08:10:23",0.7474446251083599,-0.6642128650344941,0.01215739771875286
"2019-08-06/08:10:38",0.7468892730066791,-0.6648621685305479,0.01071030925843772
"2019-08-06/08:10:53",0.7501350889282242,-0.6611795275114899,0.01178901006567495
"2019-08-06/08:11:08",0.7487780734957903,-0.6627200104374611,0.01155787254232817
"2019-08-06/08:11:23",0.7522289642309090,-0.6588039492360469,0.01135525618742410
"2019-08-06/08:11:38",0.7507452510336196,-0.6604766444713783,0.01233572690587605
"2019-08-06/08:11:53",0.7540141508480903,-0.6567563233419477,0.01156685225978713
"2019-08-06/08:12:08",0.7527756283986270,-0.6581528787101351,0.01279224509674307
"2019-08-06/08:12:23",0.7549506356681304,-0.6556902819303585,0.01094494798404520
"2019-08-06/08:12:38",0.7548741065372704,-0.6557380882652957,0.01313936367305941
"2019-08-06/08:12:53",0.7558505415973128,-0.6546492239301210,0.01115133959393426
"2019-08-06/08:13:08",0.7567224093623373,-0.6536056706308977,0.01306990772706858
"2019-08-06/08:13:23",0.7566630658573912,-0.6537024951678657,0.01157810772965896
"2019-08-06/08:13:38",0.7582802105617518,-0.6518031713181179,0.01279641082764737
"2019-08-06/08:13:53",0.7575288593046297,-0.6526896474492307,0.01209344587889039
"2019-08-06/08:14:08",0.7595539099233647,-0.6503247732980019,0.01247185451452920
"2019-08-06/08:14:23",0.7585249917425327,-0.6515219026042537,0.01261139678719929
"2019-08-06/08:14:38",0.7605049395958620,-0.6492179236711931,0.01217885193108834
"2019-08-06/08:14:53",0.7596156095617236,-0.6502421753232150,0.01300919448331083
"2019-08-06/08:15:08",0.7610823084642878,-0.6485404785597292,0.01220522069396602
"2019-08-06/08:15:23",0.7608732675988814,-0.6487671160575268,0.01315673879805610
"2019-08-06/08:15:38",0.7616767168985047,-0.6478400758455529,0.01232132554327381
"2019-08-06/08:15:53",0.7619212424970525,-0.6475347454439412,0.01322019949159895
"2019-08-06/08:16:08",0.7623099048952279,-0.6470901867273873,0.01256579244392639
"2019-08-06/08:16:23",0.7628109236255942,-0.6464893122986677,0.01307913915609108
"2019-08-06/08:16:38",0.7628916930024761,-0.6464005614695171,0.01275064232534077
"2019-08-06/08:16:53",0.7635980625000388,-0.6455605051021316,0.01302433101807030
"2019-08-06/08:17:08",0.7636817334563016,-0.6454629396359195,0.01295390063784960
"2019-08-06/08:17:23",0.7641844819991975,-0.6448662203075524,0.01302441468433447
"2019-08-06/08:17:38",0.7644111612194359,-0.6445957898495904,0.01310894013016972
"2019-08-06/08:17:53",0.7647924182136141,-0.6441432269050432,0.01311717482275042
"2019-08-06/08:18:08",0.7650822476842193,-0.6437982588931451,0.01315127844044344
"2019-08-06/08:18:23",0.7653211048697941,-0.6435120198018721,0.01326223251915795
"2019-08-06/08:18:38",0.7656667269457808,-0.6431023862311992,0.01318271868292893
"2019-08-06/08:18:53",0.7659330744125887,-0.6427804335748252,0.01341043378267761
"2019-08-06/08:19:08",0.7661960866472113,-0.6424707066542185,0.01322678712795359
"2019-08-06/08:19:23",0.7665947530277835,-0.6419888843429490,0.01351876511991328
"2019-08-06/08:19:38",0.7666803087933277,-0.6418911668066248,0.01330541559657380
"2019-08-06/08:19:53",0.7672502803496043,-0.6412050228352900,0.01353240533863428
"2019-08-06/08:20:08",0.7671596493328037,-0.6413147543574496,0.01347064508531243
"2019-08-06/08:20:23",0.7679141711359315,-0.6404100864906350,0.01351839079451374
"2019-08-06/08:20:38",0.7676564298296973,-0.6407151599302252,0.01369998455143462
"2019-08-06/08:20:53",0.7684956282743274,-0.6397135962807969,0.01345303150729936
"2019-08-06/08:21:08",0.7682359056458472,-0.6400149324107232,0.01394559313196658
"2019-08-06/08:21:23",0.7688159505020473,-0.6393287349709643,0.01344629666713668
"2019-08-06/08:21:38",0.7689764472555043,-0.6391202869384340,0.01415918041541440
"2019-08-06/08:21:53",0.7694264990514569,-0.6385947813356697,0.01340029135007156
"2019-08-06/08:22:08",0.7696857364555402,-0.6382635564907534,0.01426532693867925
"2019-08-06/08:22:23",0.7697885924525225,-0.6381558731938047,0.01351312096507982
"2019-08-06/08:22:38",0.7704776055076071,-0.6373067380537841,0.01429618978992434
"2019-08-06/08:22:53",0.7700891015812270,-0.6377893842985677,0.01369222048729701
"2019-08-06/08:23:08",0.7711397222671142,-0.6365075517120310,0.01420089276610242
"2019-08-06/08:23:23",0.7704857098681045,-0.6373028054231257,0.01403228737080435
"2019-08-06/08:23:38",0.7717402141670248,-0.6357840441810115,0.01398896001395950
"2019-08-06/08:23:53",0.7710158604192144,-0.6366548614741312,0.01432237212801508
"2019-08-06/08:24:08",0.7721297619936019,-0.6353148833795218,0.01380686786234885
"2019-08-06/08:24:23",0.7712210122263495,-0.6363939761783094,0.01486127129577925
"2019-08-06/08:24:38",0.7723526075832893,-0.6350470106868268,0.01366542267987477
"2019-08-06/08:24:53",0.7719282413642586,-0.6355352466239200,0.01489095305733114
"2019-08-06/08:25:08",0.7723623384069381,-0.6350373494724308,0.01356403279250368
"2019-08-06/08:25:23",0.7724368009195148,-0.6349114176550463,0.01512879097896867
"2019-08-06/08:25:38",0.7722388787136161,-0.6351847377120011,0.01369171942720628
"2019-08-06/08:25:53",0.7729719932641150,-0.6342625765699226,0.01500938347115955
"2019-08-06/08:26:08",0.7720707501477743,-0.6353825124665324,0.01399355630175389
"2019-08-06/08:26:23",0.7734538884423250,-0.6336809855893372,0.01474757457935310
"2019-08-06/08:26:38",0.7719748931787748,-0.6354901824452673,0.01438722757520119
"2019-08-06/08:26:53",0.7737041148744160,-0.6333839427583252,0.01437788865984697
"2019-08-06/08:27:08",0.7720071684540343,-0.6354395340236779,0.01488389919863405
"2019-08-06/08:27:23",0.7737510582676238,-0.6333353855460238,0.01398532248472960
"2019-08-06/08:27:38",0.7722059996038066,-0.6351881159512717,0.01529547417244102
"2019-08-06/08:27:53",0.7730687359481329,-0.6341735916539080,0.01373263078724871
"2019-08-06/08:28:08",0.7727281408131432,-0.6345459813410286,0.01557619849047054
"2019-08-06/08:28:23",0.7731611226638319,-0.6340649876550497,0.01354510358782291
"2019-08-06/08:28:38",0.7730270968813527,-0.6341796334818252,0.01566205491134406
"2019-08-06/08:28:53",0.7726842074241056,-0.6346437918903928,0.01365185014441951
"2019-08-06/08:29:08",0.7737665150938261,-0.6332863440843867,0.01529007899875101
"2019-08-06/08:29:23",0.7709093045943668,-0.6367708247848636,0.01489163498861911
"2019-08-06/08:29:38",0.7744872970192628,-0.6324081908989637,0.01514288082554567
"2019-08-06/08:29:53",0.7721205912186094,-0.6353237511162367,0.01391128620288439
"2019-08-06/08:30:08",0.7739233452157031,-0.6331117184931712,0.01456734830910986
"2019-08-06/08:30:23",0.7721967021980892,-0.6352302026151745,0.01395861024173345
"2019-08-06/08:30:38",0.7742160668788884,-0.6327665532014156,0.01399896196811773
"2019-08-06/08:30:53",0.7718419418441574,-0.6356574870464218,0.01412713601790039
"2019-08-06/08:31:08",0.7738515283984895,-0.6332327175983825,0.01304367119674468
"2019-08-06/08:31:23",0.7720322568714325,-0.6353865732606480,0.01581445130550313
"2019-08-06/08:31:38",0.7726080836465029,-0.6347436506486797,0.01331341598782681
"2019-08-06/08:31:53",0.7733867857470144,-0.6337225780207586,0.01638821950747425
"2019-08-06/08:32:08",0.7723241702835952,-0.6350912887228154,0.01320723226681363
"2019-08-06/08:32:23",0.7724692242796032,-0.6348329009282186,0.01668788302724200
"2019-08-06/08:32:38",0.7725099294953139,-0.6348618334934871,0.01337390012048643
"2019-08-06/08:32:53",0.7749468044514572,-0.6318907151351471,0.01309864101606389
"2019-08-06/08:33:08",0.7702053232186111,-0.6376107148624675,0.01537323577806065
"2019-08-06/08:33:23",0.7746845089172908,-0.6321776031975213,0.01467615954578781
