id,number,mission_id,start_time,tle_id,beta_angle
95100,21001,2,"2022-06-08 19:46:42.846000",NULL,16.296
95101,21002,2,"2022-06-08 21:18:44.428000",NULL,16.26
95102,21003,2,"2022-06-08 22:50:45.986000",NULL,16.224
95119,21004,2,"2022-06-09 00:22:47.518000",NULL,16.188
95120,21005,2,"2022-06-09 01:54:49.024000",NULL,16.152
95121,21006,2,"2022-06-09 03:26:50.500000",NULL,16.116
95122,21007,2,"2022-06-09 04:58:51.948000",NULL,16.081
95123,21008,2,"2022-06-09 06:30:53.370000",NULL,16.045
95124,21009,2,"2022-06-09 08:02:54.766000",NULL,16.009
95125,21010,2,"2022-06-09 09:34:56.136000",NULL,15.973
95126,21011,2,"2022-06-09 11:06:57.480000",NULL,15.937
95127,21012,2,"2022-06-09 12:38:58.798000",NULL,15.901
95128,21013,2,"2022-06-09 14:11:00.089000",NULL,15.865
95129,21014,2,"2022-06-09 15:43:01.354000",NULL,15.829
95130,21015,2,"2022-06-09 17:15:02.593000",NULL,15.793
95131,21016,2,"2022-06-09 18:47:03.806000",NULL,15.757
95132,21017,2,"2022-06-09 20:19:04.993000",NULL,15.721
95133,21018,2,"2022-06-09 21:51:06.134000",NULL,15.685
95134,21019,2,"2022-06-09 23:23:07.242000",NULL,15.649
95150,21020,2,"2022-06-10 00:55:08.322000",NULL,15.613
95151,21021,2,"2022-06-10 02:27:09.373000",NULL,15.578
95152,21022,2,"2022-06-10 03:59:10.395000",NULL,15.542
95153,21023,2,"2022-06-10 05:31:11.388000",NULL,15.506
95154,21024,2,"2022-06-10 07:03:12.353000",NULL,15.47
95155,21025,2,"2022-06-10 08:35:13.289000",NULL,15.434
95156,21026,2,"2022-06-10 10:07:14.196000",NULL,15.398
95157,21027,2,"2022-06-10 11:39:15.074000",NULL,15.362
95158,21028,2,"2022-06-10 13:11:15.923000",NULL,15.326
95159,21029,2,"2022-06-10 14:43:16.766000",NULL,15.29
95160,21030,2,"2022-06-10 16:15:17.546000",NULL,15.254
95161,21031,2,"2022-06-10 17:47:18.297000",NULL,15.218
95162,21032,2,"2022-06-10 19:19:19.018000",NULL,15.183
95163,21033,2,"2022-06-10 20:51:19.709000",NULL,15.147
95164,21034,2,"2022-06-10 22:23:20.370000",NULL,15.111
95165,21035,2,"2022-06-10 23:55:21.002000",NULL,15.075
95182,21036,2,"2022-06-11 01:27:21.603000",NULL,15.039
95183,21037,2,"2022-06-11 02:59:22.175000",NULL,15.003
95184,21038,2,"2022-06-11 04:31:22.747000",NULL,14.967
95185,21039,2,"2022-06-11 06:03:23.272000",NULL,14.932
95186,21040,2,"2022-06-11 07:35:23.765000",NULL,14.896
95187,21041,2,"2022-06-11 09:07:24.227000",NULL,14.86
95188,21042,2,"2022-06-11 10:39:24.656000",NULL,14.824
95189,21043,2,"2022-06-11 12:11:25.054000",NULL,14.788
95190,21044,2,"2022-06-11 13:43:25.420000",NULL,14.752
95191,21045,2,"2022-06-11 15:15:25.754000",NULL,14.717
95192,21046,2,"2022-06-11 16:47:26.099000",NULL,14.681
95193,21047,2,"2022-06-11 18:19:26.372000",NULL,14.645
95194,21048,2,"2022-06-11 19:51:26.614000",NULL,14.609
95195,21049,2,"2022-06-11 21:23:26.827000",NULL,14.573
95196,21050,2,"2022-06-11 22:55:27.009000",NULL,14.538
95213,21051,2,"2022-06-12 00:27:27.162000",NULL,14.502
95214,21052,2,"2022-06-12 01:59:27.284000",NULL,14.466
95215,21053,2,"2022-06-12 03:31:27.396000",NULL,14.43
95216,21054,2,"2022-06-12 05:03:27.456000",NULL,14.395
95217,21055,2,"2022-06-12 06:35:27.484000",NULL,14.359
95218,21056,2,"2022-06-12 08:07:27.480000",NULL,14.323
95219,21057,2,"2022-06-12 09:39:27.443000",NULL,14.287
95220,21058,2,"2022-06-12 11:11:27.373000",NULL,14.252
95221,21059,2,"2022-06-12 12:43:27.271000",NULL,14.216
95222,21060,2,"2022-06-12 14:15:27.136000",NULL,14.18
95223,21061,2,"2022-06-12 15:47:26.955000",NULL,14.144
95224,21062,2,"2022-06-12 17:19:26.738000",NULL,14.108
95225,21063,2,"2022-06-12 18:51:26.488000",NULL,14.073
95226,21064,2,"2022-06-12 20:23:26.203000",NULL,14.037
95227,21065,2,"2022-06-12 21:55:25.884000",NULL,14.001
95228,21066,2,"2022-06-12 23:27:25.532000",NULL,13.965
95244,21067,2,"2022-06-13 00:59:25.145000",NULL,13.929
95245,21068,2,"2022-06-13 02:31:24.724000",NULL,13.894
95246,21069,2,"2022-06-13 04:03:24.023000",NULL,13.858
95247,21070,2,"2022-06-13 05:35:23.474000",NULL,13.822
95248,21071,2,"2022-06-13 07:07:22.883000",NULL,13.787
95249,21072,2,"2022-06-13 08:39:22.250000",NULL,13.751
95250,21073,2,"2022-06-13 10:11:21.576000",NULL,13.715
95251,21074,2,"2022-06-13 11:43:20.859000",NULL,13.679
95252,21075,2,"2022-06-13 13:15:20.089000",NULL,13.644
95253,21076,2,"2022-06-13 14:47:19.285000",NULL,13.608
95254,21077,2,"2022-06-13 16:19:18.439000",NULL,13.572
95255,21078,2,"2022-06-13 17:51:17.550000",NULL,13.537
95256,21079,2,"2022-06-13 19:23:16.618000",NULL,13.501
95257,21080,2,"2022-06-13 20:55:15.644000",NULL,13.465
95258,21081,2,"2022-06-13 22:27:14.627000",NULL,13.429
95259,21082,2,"2022-06-13 23:59:13.566000",NULL,13.394
95276,21083,2,"2022-06-14 01:31:12.407000",NULL,13.358
95277,21084,2,"2022-06-14 03:03:11.267000",NULL,13.322
95278,21085,2,"2022-06-14 04:35:10.090000",NULL,13.287
95279,21086,2,"2022-06-14 06:07:08.875000",NULL,13.251
95280,21087,2,"2022-06-14 07:39:07.623000",NULL,13.215
95281,21088,2,"2022-06-14 09:11:06.333000",NULL,13.18
95282,21089,2,"2022-06-14 10:43:05.005000",NULL,13.144
95283,21090,2,"2022-06-14 12:15:03.640000",NULL,13.108
95284,21091,2,"2022-06-14 13:47:02.237000",NULL,13.073
95285,21092,2,"2022-06-14 15:19:00.796000",NULL,13.037
95286,21093,2,"2022-06-14 16:50:59.306000",NULL,13.001
95287,21094,2,"2022-06-14 18:22:57.774000",NULL,12.966
95288,21095,2,"2022-06-14 19:54:56.201000",NULL,12.93
95289,21096,2,"2022-06-14 21:26:54.588000",NULL,12.894
95290,21097,2,"2022-06-14 22:58:52.934000",NULL,12.859
95307,21098,2,"2022-06-15 00:30:51.239000",NULL,12.823
95308,21099,2,"2022-06-15 02:02:49.504000",NULL,12.787
95309,21100,2,"2022-06-15 03:34:47.691000",NULL,12.752
95310,21101,2,"2022-06-15 05:06:45.903000",NULL,12.716
95311,21102,2,"2022-06-15 06:38:44.068000",NULL,12.68
95312,21103,2,"2022-06-15 08:10:42.186000",NULL,12.645
95313,21104,2,"2022-06-15 09:42:40.258000",NULL,12.609
95314,21105,2,"2022-06-15 11:14:38.283000",NULL,12.573
95315,21106,2,"2022-06-15 12:46:36.261000",NULL,12.538
95316,21107,2,"2022-06-15 14:18:34.193000",NULL,12.502
95317,21108,2,"2022-06-15 15:50:32.078000",NULL,12.467
95318,21109,2,"2022-06-15 17:22:29.915000",NULL,12.431
95319,21110,2,"2022-06-15 18:54:27.701000",NULL,12.396
95320,21111,2,"2022-06-15 20:26:25.439000",NULL,12.36
95321,21112,2,"2022-06-15 21:58:23.124000",NULL,12.324
95322,21113,2,"2022-06-15 23:30:20.756000",NULL,12.289
95338,21114,2,"2022-06-16 01:02:18.334000",NULL,12.253
95339,21115,2,"2022-06-16 02:34:15.859000",NULL,12.218
95340,21116,2,"2022-06-16 04:06:13.331000",NULL,12.182
95341,21117,2,"2022-06-16 05:38:10.749000",NULL,12.146
95342,21118,2,"2022-06-16 07:10:08.114000",NULL,12.111
95343,21119,2,"2022-06-16 08:42:05.425000",NULL,12.075
95344,21120,2,"2022-06-16 10:14:02.682000",NULL,12.04
95345,21121,2,"2022-06-16 11:45:59.886000",NULL,12.004
95346,21122,2,"2022-06-16 13:17:57.036000",NULL,11.969
95347,21123,2,"2022-06-16 14:49:54.132000",NULL,11.933
95348,21124,2,"2022-06-16 16:21:51.175000",NULL,11.897
95349,21125,2,"2022-06-16 17:53:48.164000",NULL,11.862
95350,21126,2,"2022-06-16 19:25:45.100000",NULL,11.826
95351,21127,2,"2022-06-16 20:57:41.981000",NULL,11.791
95352,21128,2,"2022-06-16 22:29:38.809000",NULL,11.755
95369,21129,2,"2022-06-17 00:01:35.583000",NULL,11.72
95370,21130,2,"2022-06-17 01:33:32.303000",NULL,11.684
95371,21131,2,"2022-06-17 03:05:28.969000",NULL,11.649
95372,21132,2,"2022-06-17 04:37:25.581000",NULL,11.613
95373,21133,2,"2022-06-17 06:09:22.139000",NULL,11.577
95374,21134,2,"2022-06-17 07:41:18.643000",NULL,11.542
95375,21135,2,"2022-06-17 09:13:15.093000",NULL,11.506
95376,21136,2,"2022-06-17 10:45:11.489000",NULL,11.471
95377,21137,2,"2022-06-17 12:17:07.831000",NULL,11.435
95378,21138,2,"2022-06-17 13:49:04.118000",NULL,11.4
95379,21139,2,"2022-06-17 15:21:00.352000",NULL,11.364
95380,21140,2,"2022-06-17 16:53:00.777000",NULL,11.329
95381,21141,2,"2022-06-17 18:24:57.309000",NULL,11.293
95382,21142,2,"2022-06-17 19:56:53.796000",NULL,11.258
95383,21143,2,"2022-06-17 21:28:50.238000",NULL,11.222
95384,21144,2,"2022-06-17 23:00:46.634000",NULL,11.187
95401,21145,2,"2022-06-18 00:32:42.985000",NULL,11.151
95402,21146,2,"2022-06-18 02:04:39.291000",NULL,11.116
95403,21147,2,"2022-06-18 03:36:35.551000",NULL,11.08
95404,21148,2,"2022-06-18 05:08:31.766000",NULL,11.045
95405,21149,2,"2022-06-18 06:40:27.936000",NULL,11.009
95406,21150,2,"2022-06-18 08:12:24.061000",NULL,10.974
95407,21151,2,"2022-06-18 09:44:20.140000",NULL,10.938
95408,21152,2,"2022-06-18 11:16:16.173000",NULL,10.903
95409,21153,2,"2022-06-18 12:48:12.161000",NULL,10.867
95410,21154,2,"2022-06-18 14:20:08.104000",NULL,10.832
95411,21155,2,"2022-06-18 15:52:04.001000",NULL,10.796
95412,21156,2,"2022-06-18 17:23:59.853000",NULL,10.761
95413,21157,2,"2022-06-18 18:55:55.659000",NULL,10.725
95414,21158,2,"2022-06-18 20:27:51.419000",NULL,10.69
95415,21159,2,"2022-06-18 21:59:47.134000",NULL,10.654
95416,21160,2,"2022-06-18 23:31:42.804000",NULL,10.619
95432,21161,2,"2022-06-19 01:03:38.427000",NULL,10.584
95433,21162,2,"2022-06-19 02:35:34.005000",NULL,10.548
95434,21163,2,"2022-06-19 04:07:29.538000",NULL,10.513
95435,21164,2,"2022-06-19 05:39:25.024000",NULL,10.477
95436,21165,2,"2022-06-19 07:11:20.465000",NULL,10.442
95437,21166,2,"2022-06-19 08:43:15.860000",NULL,10.406
95438,21167,2,"2022-06-19 10:15:11.210000",NULL,10.371
95439,21168,2,"2022-06-19 11:47:06.513000",NULL,10.335
95440,21169,2,"2022-06-19 13:19:01.771000",NULL,10.3
95441,21170,2,"2022-06-19 14:50:57.063000",NULL,10.264
95442,21171,2,"2022-06-19 16:22:52.241000",NULL,10.229
95443,21172,2,"2022-06-19 17:54:47.380000",NULL,10.194
95444,21173,2,"2022-06-19 19:26:42.479000",NULL,10.158
95445,21174,2,"2022-06-19 20:58:37.539000",NULL,10.123
95446,21175,2,"2022-06-19 22:30:32.559000",NULL,10.087
95463,21176,2,"2022-06-20 00:02:27.539000",NULL,10.052
95464,21177,2,"2022-06-20 01:34:22.480000",NULL,10.016
95465,21178,2,"2022-06-20 03:06:17.424000",NULL,9.981
95466,21179,2,"2022-06-20 04:38:12.286000",NULL,9.946
95467,21180,2,"2022-06-20 06:10:07.108000",NULL,9.91
95468,21181,2,"2022-06-20 07:42:01.890000",NULL,9.875
95469,21182,2,"2022-06-20 09:13:56.632000",NULL,9.84
95470,21183,2,"2022-06-20 10:45:51.333000",NULL,9.804
95471,21184,2,"2022-06-20 12:17:45.995000",NULL,9.769
95472,21185,2,"2022-06-20 13:49:40.617000",NULL,9.733
95473,21186,2,"2022-06-20 15:21:35.204000",NULL,9.698
95474,21187,2,"2022-06-20 16:53:29.731000",NULL,9.662
95475,21188,2,"2022-06-20 18:25:24.217000",NULL,9.627
95476,21189,2,"2022-06-20 19:57:18.659000",NULL,9.592
95477,21190,2,"2022-06-20 21:29:13.060000",NULL,9.556
95478,21191,2,"2022-06-20 23:01:07.417000",NULL,9.521
95495,21192,2,"2022-06-21 00:33:01.732000",NULL,9.485
95496,21193,2,"2022-06-21 02:04:55.964000",NULL,9.45
95497,21194,2,"2022-06-21 03:36:50.175000",NULL,9.415
95498,21195,2,"2022-06-21 05:08:44.345000",NULL,9.38
95499,21196,2,"2022-06-21 06:40:38.474000",NULL,9.344
95500,21197,2,"2022-06-21 08:12:32.562000",NULL,9.309
95501,21198,2,"2022-06-21 09:44:26.609000",NULL,9.274
95502,21199,2,"2022-06-21 11:16:20.615000",NULL,9.238
95503,21200,2,"2022-06-21 12:48:14.579000",NULL,9.203
95504,21201,2,"2022-06-21 14:20:08.543000",NULL,9.167
95505,21202,2,"2022-06-21 15:52:02.422000",NULL,9.132
95506,21203,2,"2022-06-21 17:23:56.261000",NULL,9.097
95507,21204,2,"2022-06-21 18:55:50.062000",NULL,9.061
95508,21205,2,"2022-06-21 20:27:43.824000",NULL,9.026
95509,21206,2,"2022-06-21 21:59:37.547000",NULL,8.991
95510,21207,2,"2022-06-21 23:31:31.231000",NULL,8.955
95527,21208,2,"2022-06-22 01:03:24.876000",NULL,8.92
95528,21209,2,"2022-06-22 02:35:18.482000",NULL,8.885
95529,21210,2,"2022-06-22 04:07:12.068000",NULL,8.85
95530,21211,2,"2022-06-22 05:39:05.594000",NULL,8.814
95531,21212,2,"2022-06-22 07:10:59.079000",NULL,8.779
95532,21213,2,"2022-06-22 08:42:52.524000",NULL,8.744
95533,21214,2,"2022-06-22 10:14:45.928000",NULL,8.708
95534,21215,2,"2022-06-22 11:46:39.292000",NULL,8.673
95535,21216,2,"2022-06-22 13:18:32.615000",NULL,8.638
95536,21217,2,"2022-06-22 14:50:25.898000",NULL,8.602
95537,21218,2,"2022-06-22 16:22:19.141000",NULL,8.567
95538,21219,2,"2022-06-22 17:54:12.350000",NULL,8.532
95539,21220,2,"2022-06-22 19:26:05.497000",NULL,8.497
95540,21221,2,"2022-06-22 20:57:58.604000",NULL,8.461
95541,21222,2,"2022-06-22 22:29:51.672000",NULL,8.426
95557,21223,2,"2022-06-23 00:01:44.700000",NULL,8.391
95558,21224,2,"2022-06-23 01:33:37.688000",NULL,8.356
95559,21225,2,"2022-06-23 03:05:30.636000",NULL,8.32
95560,21226,2,"2022-06-23 04:37:23.544000",NULL,8.285
95561,21227,2,"2022-06-23 06:09:16.412000",NULL,8.25
95562,21228,2,"2022-06-23 07:41:09.240000",NULL,8.215
95563,21229,2,"2022-06-23 09:13:02.028000",NULL,8.179
95564,21230,2,"2022-06-23 10:44:54.777000",NULL,8.144
95565,21231,2,"2022-06-23 12:16:47.485000",NULL,8.109
95566,21232,2,"2022-06-23 13:48:40.153000",NULL,8.074
95567,21233,2,"2022-06-23 15:20:32.781000",NULL,8.038
95568,21234,2,"2022-06-23 16:52:25.925000",NULL,8.003
95569,21235,2,"2022-06-23 18:24:18.481000",NULL,7.968
95570,21236,2,"2022-06-23 19:56:11.007000",NULL,7.933
95571,21237,2,"2022-06-23 21:28:03.502000",NULL,7.897
95572,21238,2,"2022-06-23 22:59:55.968000",NULL,7.862
95589,21239,2,"2022-06-24 00:31:48.404000",NULL,7.827
95590,21240,2,"2022-06-24 02:03:40.810000",NULL,7.792
95591,21241,2,"2022-06-24 03:35:33.186000",NULL,7.757
95592,21242,2,"2022-06-24 05:07:25.532000",NULL,7.721
95593,21243,2,"2022-06-24 06:39:17.848000",NULL,7.686
95594,21244,2,"2022-06-24 08:11:10.134000",NULL,7.651
95595,21245,2,"2022-06-24 09:43:02.390000",NULL,7.616
95596,21246,2,"2022-06-24 11:14:54.615000",NULL,7.581
95597,21247,2,"2022-06-24 12:46:46.811000",NULL,7.545
95598,21248,2,"2022-06-24 14:18:38.976000",NULL,7.51
95599,21249,2,"2022-06-24 15:50:31.112000",NULL,7.475
95600,21250,2,"2022-06-24 17:22:23.203000",NULL,7.44
95601,21251,2,"2022-06-24 18:54:15.265000",NULL,7.405
95602,21252,2,"2022-06-24 20:26:07.296000",NULL,7.37
95603,21253,2,"2022-06-24 21:57:59.293000",NULL,7.334
95604,21254,2,"2022-06-24 23:29:51.259000",NULL,7.299
95621,21255,2,"2022-06-25 01:01:43.195000",NULL,7.264
95622,21256,2,"2022-06-25 02:33:35.083000",NULL,7.229
95623,21257,2,"2022-06-25 04:05:26.930000",NULL,7.194
95624,21258,2,"2022-06-25 05:37:18.741000",NULL,7.159
95625,21259,2,"2022-06-25 07:09:10.515000",NULL,7.124
95626,21260,2,"2022-06-25 08:41:02.252000",NULL,7.089
95627,21261,2,"2022-06-25 10:12:53.953000",NULL,7.054
95628,21262,2,"2022-06-25 11:44:45.617000",NULL,7.019
95629,21263,2,"2022-06-25 13:16:37.244000",NULL,6.983
95630,21264,2,"2022-06-25 14:48:28.870000",NULL,6.948
95631,21265,2,"2022-06-25 16:20:20.410000",NULL,6.913
95632,21266,2,"2022-06-25 17:52:11.914000",NULL,6.878
95633,21267,2,"2022-06-25 19:24:03.383000",NULL,6.843
95634,21268,2,"2022-06-25 20:55:54.816000",NULL,6.808
95635,21269,2,"2022-06-25 22:27:46.214000",NULL,6.773
95636,21270,2,"2022-06-25 23:59:37.576000",NULL,6.737
95652,21271,2,"2022-06-26 01:31:28.902000",NULL,6.702
95653,21272,2,"2022-06-26 03:03:20.167000",NULL,6.667
95654,21273,2,"2022-06-26 04:35:11.327000",NULL,6.632
95655,21274,2,"2022-06-26 06:07:02.490000",NULL,6.597
95656,21275,2,"2022-06-26 07:38:53.610000",NULL,6.562
95657,21276,2,"2022-06-26 09:10:44.685000",NULL,6.527
95658,21277,2,"2022-06-26 10:42:35.717000",NULL,6.492
95659,21278,2,"2022-06-26 12:14:26.740000",NULL,6.456
95660,21279,2,"2022-06-26 13:46:17.723000",NULL,6.421
95661,21280,2,"2022-06-26 15:18:08.670000",NULL,6.386
95662,21281,2,"2022-06-26 16:49:59.581000",NULL,6.351
95663,21282,2,"2022-06-26 18:21:50.455000",NULL,6.316
95664,21283,2,"2022-06-26 19:53:41.292000",NULL,6.281
95665,21284,2,"2022-06-26 21:25:31.931000",NULL,6.246
95666,21285,2,"2022-06-26 22:57:22.679000",NULL,6.211
95683,21286,2,"2022-06-27 00:29:13.391000",NULL,6.176
95684,21287,2,"2022-06-27 02:01:04.065000",NULL,6.141
95685,21288,2,"2022-06-27 03:32:54.703000",NULL,6.106
95686,21289,2,"2022-06-27 05:04:45.304000",NULL,6.071
95687,21290,2,"2022-06-27 06:36:35.869000",NULL,6.036
95688,21291,2,"2022-06-27 08:08:26.297000",NULL,6.001
95689,21292,2,"2022-06-27 09:40:16.775000",NULL,5.966
95690,21293,2,"2022-06-27 11:12:07.219000",NULL,5.931
95691,21294,2,"2022-06-27 12:43:57.631000",NULL,5.896
95692,21295,2,"2022-06-27 14:15:48.009000",NULL,5.861
95693,21296,2,"2022-06-27 15:47:38.353000",NULL,5.826
95694,21297,2,"2022-06-27 17:19:28.665000",NULL,5.791
95695,21298,2,"2022-06-27 18:51:18.943000",NULL,5.756
95696,21299,2,"2022-06-27 20:23:09.140000",NULL,5.721
95697,21300,2,"2022-06-27 21:54:59.363000",NULL,5.686
95698,21301,2,"2022-06-27 23:26:49.558000",NULL,5.651
95715,21302,2,"2022-06-28 00:58:39.723000",NULL,5.616
95716,21303,2,"2022-06-28 02:30:29.860000",NULL,5.581
95717,21304,2,"2022-06-28 04:02:19.968000",NULL,5.546
95718,21305,2,"2022-06-28 05:34:10.047000",NULL,5.511
95719,21306,2,"2022-06-28 07:06:00.097000",NULL,5.476
95720,21307,2,"2022-06-28 08:37:50.008000",NULL,5.441
95721,21308,2,"2022-06-28 10:09:39.985000",NULL,5.406
95722,21309,2,"2022-06-28 11:41:29.934000",NULL,5.371
95723,21310,2,"2022-06-28 13:13:19.853000",NULL,5.336
95724,21311,2,"2022-06-28 14:45:09.744000",NULL,5.301
95725,21312,2,"2022-06-28 16:16:59.607000",NULL,5.266
95726,21313,2,"2022-06-28 17:48:49.443000",NULL,5.231
95727,21314,2,"2022-06-28 19:20:39.241000",NULL,5.196
95728,21315,2,"2022-06-28 20:52:29.012000",NULL,5.161
95729,21316,2,"2022-06-28 22:24:18.757000",NULL,5.126
95730,21317,2,"2022-06-28 23:56:08.474000",NULL,5.091
95747,21318,2,"2022-06-29 01:27:58.164000",NULL,5.057
95748,21319,2,"2022-06-29 02:59:47.827000",NULL,5.022
95749,21320,2,"2022-06-29 04:31:37.455000",NULL,4.987
95750,21321,2,"2022-06-29 06:03:27.068000",NULL,4.952
95751,21322,2,"2022-06-29 07:35:16.652000",NULL,4.917
95752,21323,2,"2022-06-29 09:07:06.209000",NULL,4.882
95753,21324,2,"2022-06-29 10:38:55.738000",NULL,4.847
95754,21325,2,"2022-06-29 12:10:45.240000",NULL,4.812
95755,21326,2,"2022-06-29 13:42:34.714000",NULL,4.777
95756,21327,2,"2022-06-29 15:14:24.160000",NULL,4.742
95757,21328,2,"2022-06-29 16:46:13.577000",NULL,4.707
95758,21329,2,"2022-06-29 18:18:02.958000",NULL,4.672
95759,21330,2,"2022-06-29 19:49:52.314000",NULL,4.638
95760,21331,2,"2022-06-29 21:21:41.643000",NULL,4.603
95761,21332,2,"2022-06-29 22:53:30.945000",NULL,4.568
