"2019-08-06/07:59:23",45.70595378135569,135.7493839025159,89.68926493771363
"2019-08-06/07:59:38",45.90297608761502,135.9460764277296,89.66370363287149
"2019-08-06/07:59:53",45.88694280292571,135.9308238706204,89.72761058874640
"2019-08-06/08:00:08",45.99049839740330,136.0334604472123,89.65348679848668
"2019-08-06/08:00:23",45.97133984931361,136.0153989053124,89.74408449938977
"2019-08-06/08:00:38",45.97006968926837,136.0129797913605,89.64970551659529
"2019-08-06/08:00:53",46.01854021939783,136.0625347711837,89.73802643367421
"2019-08-06/08:01:08",45.91976121875999,135.9628612456041,89.66368359825097
"2019-08-06/08:01:23",46.05029327065876,136.0940135729488,89.71347487786177
"2019-08-06/08:01:38",45.88053553039106,135.9240155373805,89.69332767742296
"2019-08-06/08:01:53",46.05914384679688,136.1024549952010,89.67989143304787
"2019-08-06/08:02:08",45.86453919127716,135.9084303078051,89.72851343767994
"2019-08-06/08:02:23",46.03478336723736,136.0776430877928,89.64609225434366
"2019-08-06/08:02:38",45.87555502748424,135.9197207334230,89.75437673374674
"2019-08-06/08:02:53",45.97779548493300,136.0203166760110,89.62250279443251
"2019-08-06/08:03:08",45.89747313890160,135.9417266734960,89.76315117594120
"2019-08-06/08:03:23",45.88171572884316,135.9241777950465,89.61849605670332
"2019-08-06/08:03:38",45.88815972035275,135.9322883062987,89.75075002834647
"2019-08-06/08:03:53",45.71926716595544,135.7618734504537,89.62824940396354
"2019-08-06/08:04:08",45.77331163430037,135.8170128397885,89.71178214053631
"2019-08-06/08:04:23",45.45210174126375,135.4949554215281,89.64555737726366
"2019-08-06/08:04:38",45.53073169603721,135.5737032663814,89.65410218658469
"2019-08-06/08:04:53",45.13315467382431,135.1762498087801,89.66322487754482
"2019-08-06/08:05:08",45.19175950096804,135.2337887823331,89.59029395835277
"2019-08-06/08:05:23",44.77893776019678,134.8221458871771,89.67179518669722
"2019-08-06/08:05:38",44.77376726338389,134.8147833998219,89.53045679388050
"2019-08-06/08:05:53",44.42552739839001,134.4686498077161,89.66531472055097
"2019-08-06/08:06:08",44.32437923201108,134.3646407903019,89.49013152117530
"2019-08-06/08:06:23",44.09388221745300,134.1366907600366,89.64242069640181
"2019-08-06/08:06:38",43.85133568796110,133.8912126450145,89.47078973036847
"2019-08-06/08:06:53",43.81390216463443,133.8561493682907,89.60441776245686
"2019-08-06/08:07:08",43.49105639710390,133.5307646296134,89.46261754384945
"2019-08-06/08:07:23",43.46856585941917,133.5101192791653,89.56161799641508
"2019-08-06/08:07:38",43.10855024346595,133.1485133161514,89.47549523264317
"2019-08-06/08:07:53",43.17392292445289,133.2143903630010,89.50134212413757
"2019-08-06/08:08:08",42.77317948090445,132.8135067380479,89.49430099939664
"2019-08-06/08:08:23",42.87317473161332,132.9123893148342,89.43928732712824
"2019-08-06/08:08:38",42.48928569796075,132.5299234230482,89.51085585154321
"2019-08-06/08:08:53",42.55708215425017,132.5951220114529,89.38652590130242
"2019-08-06/08:09:08",42.24455174333131,132.2852586164577,89.51477126189423
"2019-08-06/08:09:23",42.23531410983129,132.2725218213934,89.35176491422337
"2019-08-06/08:09:38",42.04161727567891,132.0821014119139,89.50312726541230
"2019-08-06/08:09:53",41.92877477066722,131.9656920754276,89.34031487199400
"2019-08-06/08:10:08",41.86336872311554,131.9032950498013,89.47475789242797
"2019-08-06/08:10:23",41.65160856373730,131.6887230222059,89.34870826443321
"2019-08-06/08:10:38",41.69950764653416,131.7385336318352,89.43166780741548
"2019-08-06/08:10:53",41.41891517713940,131.4565308880445,89.36982754125820
"2019-08-06/08:11:08",41.53641437819006,131.5743458430372,89.38307836543612
"2019-08-06/08:11:23",41.23707576170374,131.2752654148128,89.39469407767187
"2019-08-06/08:11:38",41.36599428299456,131.4028457989398,89.33848480582856
"2019-08-06/08:11:53",41.08152235651934,131.1194258156731,89.38256357016772
"2019-08-06/08:12:08",41.18949311151188,131.2256739505847,89.31231290813044
"2019-08-06/08:12:23",40.99972713379122,131.0384380582512,89.41821639172279
"2019-08-06/08:12:38",41.00641644208456,131.0420678026448,89.29241271878013
"2019-08-06/08:12:53",40.92100002502677,130.9594440896475,89.40638430378196
"2019-08-06/08:13:08",40.84460657374873,130.8803552769113,89.29639461161482
"2019-08-06/08:13:23",40.84981001430122,130.8876894457298,89.38191830896224
"2019-08-06/08:13:38",40.70781704024703,130.7439688791385,89.31207408873013
"2019-08-06/08:13:53",40.77384000322492,130.8110093026077,89.35237456287830
"2019-08-06/08:14:08",40.59569158869508,130.6323135186123,89.33068071222486
"2019-08-06/08:14:23",40.68628844984669,130.7227118030796,89.32268084474109
"2019-08-06/08:14:38",40.51180391578202,130.5488409316033,89.34747831410982
"2019-08-06/08:14:53",40.59025358662470,130.6260808377587,89.29987528445159
"2019-08-06/08:15:08",40.46080561866447,130.4978028545262,89.34596661666927
"2019-08-06/08:15:23",40.47927608996409,130.5148731975666,89.29141660643639
"2019-08-06/08:15:38",40.40824656351396,130.4450758476470,89.33931042436527
"2019-08-06/08:15:53",40.38660855931816,130.4221031811498,89.28777841598580
"2019-08-06/08:16:08",40.35219614032551,130.3886691344463,89.32529531353944
"2019-08-06/08:16:23",40.30779968551727,130.3435052930780,89.29586537619726
"2019-08-06/08:16:38",40.30063872352407,130.3368370238416,89.31469797481871
"2019-08-06/08:16:53",40.23796739737837,130.2737521236261,89.29900751151659
"2019-08-06/08:17:08",40.23053847989134,130.2664291488504,89.30304526234690
"2019-08-06/08:17:23",40.18587679294935,130.2216583519562,89.29900271495465
"2019-08-06/08:17:38",40.16572624700564,130.2013781460624,89.29415689369134
"2019-08-06/08:17:53",40.13181562474352,130.1674529277403,89.29368480067568
"2019-08-06/08:18:08",40.10602101683714,130.1416046391624,89.29172964764020
"2019-08-06/08:18:23",40.08475253431381,130.1201643225641,89.28536866819488
"2019-08-06/08:18:38",40.05396079832545,130.0894930460954,89.28992718455311
"2019-08-06/08:18:53",40.03021825998603,130.0653965395413,89.27687229903231
"2019-08-06/08:19:08",40.00676152677679,130.0422230850635,89.28740074777222
"2019-08-06/08:19:23",39.97118464744229,130.0061892303641,89.27066165957410
"2019-08-06/08:19:38",39.96354623870570,129.9988835810848,89.28289298680183
"2019-08-06/08:19:53",39.91262818564987,129.9476073746840,89.26987966470114
"2019-08-06/08:20:08",39.92072826696027,129.9558051422431,89.27342038400633
"2019-08-06/08:20:23",39.85325161579711,129.8882488859144,89.27068311967834
"2019-08-06/08:20:38",39.87631203884429,129.9110228811510,89.26027232267609
"2019-08-06/08:20:53",39.80118705514810,129.8362835370580,89.27443017102900
"2019-08-06/08:21:08",39.82445002867168,129.8587615024148,89.24619150507012
"2019-08-06/08:21:23",39.77248063975347,129.8075857300121,89.27481627957984
"2019-08-06/08:21:38",39.75809085221276,129.7920474510121,89.23394643936929
"2019-08-06/08:21:53",39.71771699644184,129.7528903673857,89.27745376459511
"2019-08-06/08:22:08",39.69444542230180,129.7282211581278,89.22786099240072
"2019-08-06/08:22:23",39.68520894954951,129.7202029377495,89.27098523939762
"2019-08-06/08:22:38",39.62328919517739,129.6570078974382,89.22609160399281
"2019-08-06/08:22:53",39.65821292858747,129.6929207212223,89.26071743815164
"2019-08-06/08:23:08",39.56371027721872,129.5975827755479,89.23155504515289
"2019-08-06/08:23:23",39.62256039716694,129.6567153540289,89.24122128546198
"2019-08-06/08:23:38",39.50961159083793,129.5438287183766,89.24370526302241
"2019-08-06/08:23:53",39.57486137486810,129.6085324675104,89.22459055199883
"2019-08-06/08:24:08",39.47448383211641,129.5089939085403,89.25414467452897
"2019-08-06/08:24:23",39.55639043511557,129.5891417631083,89.19369495433675
"2019-08-06/08:24:38",39.45437680386419,129.4891123865659,89.26225376188128
"2019-08-06/08:24:53",39.49265936488434,129.5253535309824,89.19199326383759
"2019-08-06/08:25:08",39.45349861063355,129.4883954367707,89.26806645958641
"2019-08-06/08:25:23",39.44677793131994,129.4790508270637,89.17835770716886
"2019-08-06/08:25:38",39.46463946281064,129.4993337836207,89.26074616403334
"2019-08-06/08:25:53",39.39844544606598,129.4309242244821,89.18520350062207
"2019-08-06/08:26:08",39.47980694872200,129.5140142389210,89.24344175577257
"2019-08-06/08:26:23",39.35488363775050,129.3878139313473,89.20021331464379
"2019-08-06/08:26:38",39.48845237067952,129.5220076834342,89.22087234083217
"2019-08-06/08:26:53",39.33224801632859,129.3658059460632,89.22140774802938
"2019-08-06/08:27:08",39.48554161286313,129.5182474184613,89.19239766996851
"2019-08-06/08:27:23",39.32800027505154,129.3622089865115,89.24391380419982
"2019-08-06/08:27:38",39.46760598983413,129.4995845181337,89.16880151419474
"2019-08-06/08:27:53",39.38970344876448,129.4243265160838,89.25840070640041
"2019-08-06/08:28:08",39.42047357813377,129.4519411753909,89.15270712036981
"2019-08-06/08:28:23",39.38135355461675,129.4162750118613,89.26915167288999
"2019-08-06/08:28:38",39.39346629530610,129.4247744623957,89.14778481442514
"2019-08-06/08:28:53",39.42444115501591,129.4591961544520,89.26303187787445
"2019-08-06/08:29:08",39.32660155749618,129.3585763428243,89.16911082782862
"2019-08-06/08:29:23",39.58445233595152,129.6171533590685,89.19195416790139
"2019-08-06/08:29:38",39.26133025678865,129.2935608245049,89.17754991644931
"2019-08-06/08:29:53",39.47531111399291,129.5096521693048,89.24815833504441
"2019-08-06/08:30:08",39.31240734380953,129.3456428465901,89.21054586654429
"2019-08-06/08:30:23",39.46844481706734,129.5027082858067,89.24544522871139
"2019-08-06/08:30:38",39.28590250580896,129.3200854900480,89.24313184646300
"2019-08-06/08:30:53",39.50044074468484,129.5344302369789,89.23578356304100
"2019-08-06/08:31:08",39.31890779680634,129.3546042886435,89.29789874470524
"2019-08-06/08:31:23",39.48327888051097,129.5143156965863,89.13904763354572
"2019-08-06/08:31:38",39.43131501987580,129.4666038348951,89.28243432503693
"2019-08-06/08:31:53",39.36095193020571,129.3908960784136,89.10615219898283
"2019-08-06/08:32:08",39.45694313665454,129.4923983130285,89.28852182496021
"2019-08-06/08:32:23",39.44385123304350,129.4732252271359,89.08897168628171
"2019-08-06/08:32:38",39.44017671478739,129.4753718411476,89.27896677316065
"2019-08-06/08:32:53",39.21967146090268,129.2552768325784,89.29474733944244
"2019-08-06/08:33:08",39.64776812553998,129.6796240847973,89.16434331849648
"2019-08-06/08:33:23",39.24345563278223,129.2764988639917,89.20430761304218
