f,att_rot,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.49999999999997,176,112.93424619933377,39.712553936519875,-4.356820811604631,-599984.7058991012,-32.59580437573094,115.38091289647474,-0.2300090682371938,709030.9638816275,2.122441742708126,2.7890656379433896,89.26248987110411,-96743.73878913268
233.49999999999997,177,112.97738667098066,39.67918120743738,-4.357083203298846,-596981.1167050628,-32.655981035212726,115.42434054855494,-0.23018018447395355,704791.351454381,2.125693054375533,2.7871845255255177,89.26159583883009,-96744.9903228374
233.49999999999997,178,113.0198712738564,39.6464794943912,-4.357362717598792,-593827.8618385298,-32.7149003457397,115.46697752006132,-0.23037006495455353,700341.0185000753,2.1288842850328757,2.7853777533819626,89.2608457600665,-96746.06121970307
233.49999999999997,179,113.06171753397516,39.614453690670516,-4.357659995598457,-590525.6812790596,-32.77256826374247,115.5088413363969,-0.23057859942718398,695681.0475146349,2.1320133527679546,2.783647258113023,89.26025239446602,-96746.93871129364
233.49999999999997,180,113.10294479016883,39.58310795553687,-4.3579755268627665,-587075.3674730513,-32.82899277610223,115.54995147619566,-0.23080536612151928,690812.6022014508,2.13508327890707,2.7819910164531976,89.2598289321512,-96747.61142497635
233.49999999999997,181,113.14357413695308,39.5524457470056,-4.358310052446499,-583477.7700569136,-32.884183988692406,115.59032942250971,-0.23105028288571444,685736.9261321179,2.1380902875454897,2.7804123799638174,89.25958901008887,-96748.07332221343
233.49999999999997,182,113.18362841910935,39.52246978798178,-4.358664188703264,-579733.7900757422,-32.93815355195116,115.62999821645151,-0.23131338645369168,680455.3413519484,2.141031729159698,2.7789133926310705,89.25954667557029,-96748.31727364793
233.49999999999997,183,113.223131855649,39.49318233089533,-4.359038507603117,-575844.3812854695,-32.9909151097649,115.66898276864902,-0.2315941623678063,674969.244580085,2.143910258956722,2.777493139287967,89.25971634330656,-96748.34034454792
233.49999999999997,184,113.26211059565661,39.464584687663454,-4.359433725856743,-571810.5534775354,-33.042484249062795,115.70730979448524,-0.23189274299466786,669280.108887732,2.146720403748432,2.7761555456726144,89.26011281219111,-96748.13552246527
233.49999999999997,185,113.3005920080455,39.43667777277619,-4.359850560416109,-567633.3611016172,-33.09287817757197,115.74500756080987,-0.23220871597586645,663389.4791807092,2.149465381902334,2.774898894778876,89.26075121382294,-96747.70393109412
233.49999999999997,186,113.3386052845619,39.409461480661946,-4.360289721304244,-563313.9095231472,-33.142115911851754,115.7821060082706,-0.23254195738429495,657298.9759283789,2.152141904288815,2.773726070651443,89.26164700904222,-96747.04585427484
233.49999999999997,187,113.37618097648584,39.382935480805315,-4.3607519402678365,-558853.354711618,-33.19021828359372,115.81863669669087,-0.2328922833730068,651010.2719127991,2.1547501490733043,2.772637493290112,89.26281595489938,-96746.16655031338
233.49999999999997,188,113.41335084081635,39.35709840377166,-4.361237923884678,-554252.8973454295,-33.23720761978193,115.854632609658,-0.23325922005881805,644525.1311380336,2.1572882597967467,2.7716349490754397,89.26427409059119,-96745.06454925354
