f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.68,42,4272.460873602346,108.720195872528,43.63252617185862,-2.486008098533598,-267789.4704538761,-27.36637746563811,110.99871119998599,1.0075267301869282,238600.13903565778,3.6366037454468776,-1.0204365398286386,93.95059599306586,-53159.33163809265
233.68,43,4266.702558554985,109.42943925866274,42.884910598159415,-2.4809763899244412,-272600.9362655877,-28.607460511042945,111.74400423923655,1.003715799245914,245366.3716055061,3.6979056453770998,-1.0662742004531844,93.77965567396066,-53192.53586613776
233.68,44,4262.849563254658,110.1695805622068,42.11601125164011,-2.4759647683483,-277911.72259038594,-29.89156707779835,112.52198404185484,0.9998586966989805,252834.15345583562,3.7618323475430664,-1.1140133986264242,93.60980340880549,-53252.21720806298
233.68,45,4260.858830226391,110.94179325983785,41.32532968732308,-2.4709781937744535,-283752.69254124997,-31.220047847981686,113.33391404595177,0.9959566999280155,261047.22788936965,3.828507410108253,-1.163743086768211,93.44131592065467,-53340.50502874511
233.68,46,4260.683257109775,111.74724195152052,40.512369044466794,-2.4660216435339226,-290157.1434803677,-32.59425234390626,114.18105277892259,0.9920112388392657,270052.779162375,3.898065744541575,-1.2155604780138443,93.27446573723039,-53459.60512291578
233.68,47,4262.267629602127,112.58707035442411,39.67664147615503,-2.4610997272104913,-297160.95765092556,-34.0155126287949,115.06464173060073,0.9880234689300209,279901.71440673876,3.970639293447319,-1.269560442261098,93.10952086322463,-53612.058462121655
233.68,48,4265.552286105036,113.46238690141756,38.81767856269248,-2.4562170834542827,-304802.790412176,-35.48512368563148,115.98589071374731,0.9839946150044571,290648.93180115084,4.0463689052079035,-1.3258444016545725,92.94674455003754,-53800.562401551026
233.68,49,4270.471969648114,114.37424605504856,37.93504472011215,-2.4513779871320396,-313124.27526155126,-37.00431808775146,116.94595908558598,0.9799251015675392,302353.61095136794,4.125403839674291,-1.3845201727454142,92.78639509179744,-54028.0118324286
233.68,50,4253.0488366257905,108.27388848675363,44.97441773387033,-2.5047011653712676,-203732.99601079765,-25.686980727889857,110.51135497533821,1.0198244976020587,147816.5034398511,3.5780213778649688,-0.9724113714964654,94.71789630671256,-49655.97513570647
233.68,51,4245.615277722884,108.9333211570018,44.24718077682246,-2.499327595312449,-206916.1236368995,-26.87256237895769,111.20390353428105,1.0159399756157759,152288.69927129048,3.6364143491654515,-1.0162741037274163,94.53465305852151,-49574.72950346361
233.68,52,4240.206522204442,109.62178614531692,43.499168738045675,-2.4939606365629663,-210526.23798903645,-28.099309083891626,111.92713715882151,1.0120030148957715,157359.1960805263,3.697303877939153,-1.061950254692313,94.35184430419513,-49514.31084281118
