Timestamp,att_gei_x,att_gei_y,att_gei_z
2021-03-17/18:34:36.880197,0.8732316190512814,-0.475673657103665,0.10583527418938006
2021-03-17/18:34:36.980197,0.8732315916568426,-0.4756737035075284,0.10583529169357173
2021-03-17/18:34:37.080197,0.8732315642623384,-0.4756737499115025,0.10583530919780514
2021-03-17/18:34:37.180197,0.8732315368678996,-0.47567379631536594,0.10583532670199682
2021-03-17/18:34:37.280197,0.8732315094734607,-0.47567384271922936,0.1058353442061885
2021-03-17/18:34:37.380197,0.8732314820789566,-0.4756738891232034,0.1058353617104219
2021-03-17/18:34:37.480197,0.8732314546845178,-0.4756739355270669,0.10583537921461358
2021-03-17/18:34:37.580197,0.8732314272900137,-0.47567398193104093,0.105835396718847
2021-03-17/18:34:37.680197,0.8732313998955747,-0.47567402833490435,0.10583541422303867
2021-03-17/18:34:37.780197,0.8732313725011359,-0.47567407473876777,0.10583543172723034
2021-03-17/18:34:37.880197,0.8732313451066318,-0.4756741211427419,0.10583544923146375
2021-03-17/18:34:37.980197,0.873231317712193,-0.4756741675466053,0.10583546673565543
2021-03-17/18:34:38.080197,0.8732312903176889,-0.47567421395057935,0.10583548423988884
2021-03-17/18:34:38.180197,0.87323126292325,-0.47567426035444277,0.10583550174408052
2021-03-17/18:34:38.280197,0.8732312355288111,-0.47567430675830624,0.1058355192482722
2021-03-17/18:34:38.380197,0.873231208134307,-0.4756743531622803,0.10583553675250561
2021-03-17/18:34:38.480197,0.8732311807398682,-0.4756743995661437,0.10583555425669727
2021-03-17/18:34:38.580197,0.873231153345364,-0.47567444597011777,0.10583557176093068
2021-03-17/18:34:38.680197,0.8732311259509252,-0.47567449237398124,0.10583558926512236
2021-03-17/18:34:38.780197,0.8732310985564864,-0.47567453877784466,0.10583560676931404
2021-03-17/18:34:38.880197,0.8732310711619822,-0.4756745851818187,0.10583562427354745
2021-03-17/18:34:38.980197,0.8732310437675433,-0.47567463158568213,0.10583564177773913
2021-03-17/18:34:39.080197,0.8732310163730392,-0.47567467798965624,0.10583565928197254
2021-03-17/18:34:39.180197,0.8732309889786004,-0.47567472439351965,0.10583567678616422
2021-03-17/18:34:39.280182,0.8732309615882763,-0.47567477079041304,0.1058356942877267
2021-03-17/18:34:39.380182,0.8732309341937722,-0.4756748171943871,0.10583571179196011
2021-03-17/18:34:39.480182,0.8732309067993334,-0.47567486359825056,0.10583572929615179
2021-03-17/18:34:39.580182,0.8732308794048291,-0.4756749100022246,0.1058357468003852
2021-03-17/18:34:39.680182,0.8732308520103903,-0.47567495640608803,0.10583576430457686
2021-03-17/18:34:39.780182,0.8732308246159515,-0.47567500280995145,0.10583578180876854
2021-03-17/18:34:39.880182,0.8732307972214474,-0.47567504921392556,0.10583579931300195
2021-03-17/18:34:39.980182,0.8732307698270085,-0.475675095617789,0.10583581681719363
2021-03-17/18:34:40.080182,0.8732307424325043,-0.47567514202176303,0.10583583432142704
2021-03-17/18:34:40.180182,0.8732307150380655,-0.47567518842562645,0.10583585182561872
2021-03-17/18:34:40.280182,0.8732306876436267,-0.4756752348294899,0.10583586932981039
2021-03-17/18:34:40.380182,0.8732306602491225,-0.475675281233464,0.1058358868340438
2021-03-17/18:34:40.480182,0.8732306328546837,-0.4756753276373274,0.10583590433823548
2021-03-17/18:34:40.580182,0.8732306054601795,-0.47567537404130145,0.10583592184246889
2021-03-17/18:34:40.680182,0.8732305780657407,-0.4756754204451649,0.10583593934666057
2021-03-17/18:34:40.780182,0.8732305506713018,-0.47567546684902834,0.10583595685085224
2021-03-17/18:34:40.880182,0.8732305232767977,-0.4756755132530024,0.10583597435508565
2021-03-17/18:34:40.980182,0.8732304958823589,-0.4756755596568658,0.10583599185927733
2021-03-17/18:34:41.080182,0.8732304684878547,-0.4756756060608399,0.10583600936351074
2021-03-17/18:34:41.180182,0.8732304410934159,-0.47567565246470334,0.10583602686770241
2021-03-17/18:34:41.280182,0.873230413698977,-0.47567569886856675,0.10583604437189409
2021-03-17/18:34:41.380182,0.8732303863044729,-0.47567574527254086,0.1058360618761275
2021-03-17/18:34:41.480182,0.8732303589100341,-0.4756757916764043,0.10583607938031918
2021-03-17/18:34:41.580182,0.8732303315155299,-0.47567583808037833,0.10583609688455259
2021-03-17/18:34:41.680182,0.873230304121091,-0.47567588448424175,0.10583611438874427
2021-03-17/18:34:41.780182,0.8732302767266522,-0.4756759308881052,0.10583613189293595
2021-03-17/18:34:41.880182,0.8732302493321481,-0.4756759772920793,0.10583614939716936
2021-03-17/18:34:41.980182,0.8732302219377093,-0.4756760236959427,0.10583616690136102
2021-03-17/18:34:42.080182,0.8732301945432052,-0.47567607009991675,0.10583618440559443
2021-03-17/18:34:42.180182,0.8732301671487662,-0.4756761165037802,0.10583620190978611
2021-03-17/18:34:42.280182,0.8732301397543274,-0.47567616290764364,0.10583621941397779
2021-03-17/18:34:42.380182,0.8732301123598233,-0.4756762093116177,0.1058362369182112
2021-03-17/18:34:42.480182,0.8732300849653845,-0.4756762557154811,0.10583625442240288
2021-03-17/18:34:42.580182,0.8732300575708803,-0.4756763021194552,0.10583627192663629
2021-03-17/18:34:42.680182,0.8732300301764415,-0.47567634852331864,0.10583628943082796
2021-03-17/18:34:42.780182,0.8732300027820026,-0.47567639492718206,0.10583630693501964
2021-03-17/18:34:42.880182,0.8732299753874985,-0.4756764413311561,0.10583632443925305
2021-03-17/18:34:42.980182,0.8732299479930596,-0.4756764877350196,0.10583634194344473
2021-03-17/18:34:43.080182,0.8732299205985555,-0.47567653413899363,0.10583635944767814
2021-03-17/18:34:43.180182,0.8732298932041167,-0.47567658054285705,0.10583637695186981
2021-03-17/18:34:43.280182,0.8732298658096779,-0.47567662694672047,0.1058363944560615
2021-03-17/18:34:43.380182,0.8732298384151737,-0.4756766733506946,0.1058364119602949
2021-03-17/18:34:43.480182,0.8732298110207348,-0.475676719754558,0.10583642946448657
2021-03-17/18:34:43.580182,0.8732297836262307,-0.47567676615853205,0.10583644696871998
2021-03-17/18:34:43.680182,0.8732297562317919,-0.47567681256239547,0.10583646447291166
2021-03-17/18:34:43.780182,0.8732297288373531,-0.47567685896625894,0.10583648197710334
2021-03-17/18:34:43.880182,0.8732297014428488,-0.475676905370233,0.10583649948133675
2021-03-17/18:34:43.980182,0.87322967404841,-0.4756769517740964,0.10583651698552843
2021-03-17/18:34:44.080182,0.8732296466539059,-0.47567699817807046,0.10583653448976184
2021-03-17/18:34:44.180182,0.8732296192594671,-0.47567704458193394,0.1058365519939535
2021-03-17/18:34:44.280167,0.8732295918690777,-0.47567709097893796,0.10583656949555773
2021-03-17/18:34:44.380167,0.8732295644746388,-0.4756771373828014,0.1058365869997494
2021-03-17/18:34:44.480167,0.8732295370802,-0.4756771837866648,0.10583660450394107
2021-03-17/18:34:44.580167,0.8732295096856958,-0.4756772301906389,0.10583662200817448
2021-03-17/18:34:44.680167,0.873229482291257,-0.4756772765945023,0.10583663951236616
2021-03-17/18:34:44.780167,0.8732294548967529,-0.47567732299847637,0.10583665701659957
2021-03-17/18:34:44.880167,0.873229427502314,-0.4756773694023398,0.10583667452079125
2021-03-17/18:34:44.980167,0.8732294001078752,-0.47567741580620326,0.10583669202498293
2021-03-17/18:34:45.080167,0.873229372713371,-0.4756774622101773,0.10583670952921634
2021-03-17/18:34:45.180167,0.8732293453189321,-0.47567750861404073,0.10583672703340802
2021-03-17/18:34:45.280167,0.873229317924428,-0.47567755501801484,0.10583674453764143
2021-03-17/18:34:45.380167,0.8732292905299892,-0.47567760142187826,0.1058367620418331
2021-03-17/18:34:45.480167,0.8732292631355504,-0.4756776478257417,0.10583677954602477
2021-03-17/18:34:45.580167,0.8732292357410462,-0.47567769422971573,0.10583679705025818
2021-03-17/18:34:45.680167,0.8732292083466073,-0.4756777406335792,0.10583681455444986
2021-03-17/18:34:45.780167,0.8732291809521032,-0.47567778703755326,0.10583683205868327
2021-03-17/18:34:45.880167,0.8732291535576644,-0.4756778334414167,0.10583684956287495
2021-03-17/18:34:45.980167,0.8732291261632256,-0.4756778798452801,0.10583686706706662
2021-03-17/18:34:46.080167,0.8732290987687213,-0.4756779262492542,0.10583688457130003
2021-03-17/18:34:46.180167,0.8732290713742825,-0.4756779726531176,0.1058369020754917
2021-03-17/18:34:46.280167,0.8732290439797784,-0.47567801905709167,0.10583691957972512
2021-03-17/18:34:46.380167,0.8732290165853396,-0.4756780654609551,0.1058369370839168
2021-03-17/18:34:46.480167,0.8732289891909008,-0.47567811186481856,0.10583695458810848
2021-03-17/18:34:46.580167,0.8732289617963966,-0.4756781582687926,0.10583697209234189
2021-03-17/18:34:46.680167,0.8732289344019577,-0.47567820467265604,0.10583698959653356
2021-03-17/18:34:46.780167,0.8732289070074536,-0.4756782510766301,0.10583700710076697
2021-03-17/18:34:46.880167,0.8732288796130148,-0.47567829748049356,0.10583702460495864
2021-03-17/18:34:46.980167,0.8732288522185759,-0.475678343884357,0.10583704210915032
2021-03-17/18:34:47.080167,0.8732288248240718,-0.47567839028833103,0.10583705961338373
2021-03-17/18:34:47.180167,0.873228797429633,-0.47567843669219445,0.10583707711757541
2021-03-17/18:34:47.280167,0.8732287700351288,-0.47567848309616856,0.10583709462180882
2021-03-17/18:34:47.380167,0.87322874264069,-0.475678529500032,0.1058371121260005
2021-03-17/18:34:47.480167,0.8732287152462511,-0.4756785759038954,0.10583712963019218
2021-03-17/18:34:47.580167,0.873228687851747,-0.47567862230786945,0.10583714713442559
2021-03-17/18:34:47.680167,0.8732286604573082,-0.4756786687117329,0.10583716463861725
2021-03-17/18:34:47.780167,0.873228633062804,-0.475678715115707,0.10583718214285066
2021-03-17/18:34:47.880167,0.8732286056683651,-0.4756787615195704,0.10583719964704234
2021-03-17/18:34:47.980167,0.8732285782739263,-0.4756788079234338,0.10583721715123402
2021-03-17/18:34:48.080167,0.8732285508794222,-0.4756788543274079,0.10583723465546743
2021-03-17/18:34:48.180167,0.8732285234849834,-0.47567890073127134,0.10583725215965911
2021-03-17/18:34:48.280167,0.8732284960904791,-0.4756789471352454,0.10583726966389252
2021-03-17/18:34:48.380167,0.8732284686960403,-0.47567899353910886,0.10583728716808419
2021-03-17/18:34:48.480167,0.8732284413016015,-0.4756790399429723,0.10583730467227587
2021-03-17/18:34:48.580167,0.8732284139070974,-0.47567908634694633,0.10583732217650928
2021-03-17/18:34:48.680167,0.8732283865126585,-0.47567913275080975,0.10583733968070096
2021-03-17/18:34:48.780167,0.8732283591181543,-0.47567917915478386,0.10583735718493437
2021-03-17/18:34:48.880167,0.8732283317237155,-0.4756792255586473,0.10583737468912605
2021-03-17/18:34:48.980167,0.8732283043292767,-0.4756792719625107,0.10583739219331773
2021-03-17/18:34:49.080167,0.8732282769347726,-0.47567931836648475,0.10583740969755114
2021-03-17/18:34:49.180167,0.8732282495403337,-0.4756793647703482,0.1058374272017428
2021-03-17/18:34:49.280167,0.8732282221458295,-0.4756794111743223,0.10583744470597621
2021-03-17/18:34:49.380167,0.8732281947513907,-0.4756794575781857,0.10583746221016789
2021-03-17/18:34:49.480167,0.8732281673569519,-0.4756795039820491,0.10583747971435957
2021-03-17/18:34:49.580167,0.8732281399624477,-0.4756795503860232,0.10583749721859298
2021-03-17/18:34:49.680167,0.8732281125680089,-0.47567959678988664,0.10583751472278466
2021-03-17/18:34:49.780167,0.8732280851735048,-0.4756796431938607,0.10583753222701807
2021-03-17/18:34:49.880167,0.8732280577790659,-0.4756796895977241,0.10583754973120973
2021-03-17/18:34:49.980167,0.873228030384627,-0.4756797360015876,0.10583756723540141
2021-03-17/18:34:50.080167,0.8732280029901229,-0.47567978240556164,0.10583758473963482
2021-03-17/18:34:50.180167,0.8732279755956841,-0.47567982880942505,0.1058376022438265
2021-03-17/18:34:50.280167,0.87322794820118,-0.4756798752133991,0.10583761974805991
2021-03-17/18:34:50.380167,0.8732279208067412,-0.4756799216172626,0.10583763725225159
2021-03-17/18:34:50.480167,0.8732278934123022,-0.475679968021126,0.10583765475644327
2021-03-17/18:34:50.580167,0.8732278660177981,-0.47568001442510005,0.10583767226067668
2021-03-17/18:34:50.680167,0.8732278386233593,-0.47568006082896347,0.10583768976486835
2021-03-17/18:34:50.780167,0.8732278112288552,-0.4756801072329376,0.10583770726910176
2021-03-17/18:34:50.880167,0.8732277838344163,-0.475680153636801,0.10583772477329344
2021-03-17/18:34:50.980167,0.8732277564399775,-0.4756802000406644,0.10583774227748512
2021-03-17/18:34:51.080167,0.8732277290454733,-0.47568024644463847,0.10583775978171853
2021-03-17/18:34:51.180167,0.8732277016510345,-0.47568029284850194,0.1058377772859102
2021-03-17/18:34:51.280167,0.8732276742565304,-0.475680339252476,0.10583779479014362
2021-03-17/18:34:51.380167,0.8732276468620915,-0.4756803856563394,0.1058378122943353
2021-03-17/18:34:51.480167,0.8732276194676527,-0.47568043206020283,0.10583782979852696
2021-03-17/18:34:51.580167,0.8732275920731485,-0.47568047846417694,0.10583784730276037
2021-03-17/18:34:51.680167,0.8732275646787097,-0.47568052486804036,0.10583786480695205
2021-03-17/18:34:51.780182,0.8732275372801561,-0.4756805712788738,0.10583788231377292
2021-03-17/18:34:51.880182,0.8732275098856519,-0.4756806176828479,0.10583789981800633
2021-03-17/18:34:51.980182,0.8732274824912131,-0.47568066408671134,0.10583791732219801
2021-03-17/18:34:52.080182,0.873227455096709,-0.4756807104906854,0.10583793482643142
2021-03-17/18:34:52.180182,0.8732274277022701,-0.4756807568945488,0.1058379523306231
2021-03-17/18:34:52.280182,0.8732274003078313,-0.4756808032984123,0.10583796983481478
2021-03-17/18:34:52.380182,0.8732273729133271,-0.47568084970238633,0.10583798733904819
2021-03-17/18:34:52.480182,0.8732273455188883,-0.47568089610624975,0.10583800484323987
2021-03-17/18:34:52.580182,0.8732273181243841,-0.4756809425102238,0.10583802234747328
2021-03-17/18:34:52.680182,0.8732272907299453,-0.4756809889140873,0.10583803985166494
2021-03-17/18:34:52.780182,0.8732272633355065,-0.4756810353179507,0.10583805735585662
2021-03-17/18:34:52.880182,0.8732272359410024,-0.47568108172192475,0.10583807486009003
2021-03-17/18:34:52.980182,0.8732272085465634,-0.47568112812578817,0.10583809236428171
2021-03-17/18:34:53.080182,0.8732271811520593,-0.4756811745297623,0.10583810986851512
2021-03-17/18:34:53.180182,0.8732271537576205,-0.4756812209336257,0.1058381273727068
2021-03-17/18:34:53.280182,0.8732271263631817,-0.4756812673374891,0.10583814487689848
2021-03-17/18:34:53.380182,0.8732270989686776,-0.47568131374146316,0.10583816238113189
2021-03-17/18:34:53.480182,0.8732270715742387,-0.47568136014532664,0.10583817988532356
2021-03-17/18:34:53.580182,0.8732270441797345,-0.4756814065493007,0.10583819738955696
2021-03-17/18:34:53.680182,0.8732270167852957,-0.4756814529531641,0.10583821489374864
2021-03-17/18:34:53.780182,0.8732269893908569,-0.4756814993570275,0.10583823239794032
2021-03-17/18:34:53.880182,0.8732269619963527,-0.47568154576100163,0.10583824990217373
2021-03-17/18:34:53.980182,0.8732269346019139,-0.47568159216486505,0.10583826740636541
2021-03-17/18:34:54.080182,0.8732269072074097,-0.4756816385688391,0.10583828491059882
2021-03-17/18:34:54.180182,0.8732268798129709,-0.4756816849727026,0.10583830241479049
2021-03-17/18:34:54.280182,0.873226852418532,-0.475681731376566,0.10583831991898217
2021-03-17/18:34:54.380182,0.8732268250240279,-0.47568177778054005,0.10583833742321558
2021-03-17/18:34:54.480182,0.8732267976295891,-0.47568182418440347,0.10583835492740726
2021-03-17/18:34:54.580182,0.8732267702350849,-0.4756818705883776,0.10583837243164067
2021-03-17/18:34:54.680182,0.873226742840646,-0.475681916992241,0.10583838993583235
2021-03-17/18:34:54.780182,0.8732267154462072,-0.4756819633961044,0.10583840744002403
2021-03-17/18:34:54.880182,0.8732266880517031,-0.47568200980007846,0.10583842494425744
2021-03-17/18:34:54.980182,0.8732266606572643,-0.47568205620394194,0.1058384424484491
2021-03-17/18:34:55.080182,0.8732266332627601,-0.475682102607916,0.10583845995268251
2021-03-17/18:34:55.180182,0.8732266058683212,-0.4756821490117794,0.10583847745687419
2021-03-17/18:34:55.280182,0.8732265784738824,-0.47568219541564283,0.10583849496106587
2021-03-17/18:34:55.380182,0.8732265510793783,-0.47568224181961694,0.10583851246529928
2021-03-17/18:34:55.480182,0.8732265236849395,-0.47568228822348035,0.10583852996949096
2021-03-17/18:34:55.580182,0.8732264962904353,-0.4756823346274544,0.10583854747372437
2021-03-17/18:34:55.680182,0.8732264688959964,-0.4756823810313178,0.10583856497791604
2021-03-17/18:34:55.780182,0.8732264415015576,-0.4756824274351813,0.10583858248210772
2021-03-17/18:34:55.880182,0.8732264141070535,-0.47568247383915535,0.10583859998634113
2021-03-17/18:34:55.980182,0.8732263867126147,-0.47568252024301877,0.1058386174905328
2021-03-17/18:34:56.080182,0.8732263593181105,-0.4756825666469928,0.10583863499476621
2021-03-17/18:34:56.180182,0.8732263319236716,-0.4756826130508563,0.1058386524989579
2021-03-17/18:34:56.280182,0.8732263045292328,-0.4756826594547197,0.10583867000314957
2021-03-17/18:34:56.380182,0.8732262771347287,-0.47568270585869377,0.10583868750738298
2021-03-17/18:34:56.480182,0.8732262497402898,-0.4756827522625572,0.10583870501157465
2021-03-17/18:34:56.580182,0.8732262223457857,-0.4756827986665313,0.10583872251580806
2021-03-17/18:34:56.680182,0.8732261949513469,-0.4756828450703947,0.10583874001999974
2021-03-17/18:34:56.780182,0.873226167556908,-0.47568289147425813,0.10583875752419142
2021-03-17/18:34:56.880182,0.8732261401624039,-0.4756829378782322,0.10583877502842483
2021-03-17/18:34:56.980182,0.873226112767965,-0.47568298428209566,0.10583879253261651
2021-03-17/18:34:57.080182,0.8732260853734609,-0.4756830306860697,0.10583881003684992
2021-03-17/18:34:57.180182,0.8732260579790221,-0.4756830770899331,0.1058388275410416
2021-03-17/18:34:57.280182,0.8732260305845833,-0.47568312349379654,0.10583884504523326
2021-03-17/18:34:57.380182,0.873226003190079,-0.47568316989777065,0.10583886254946667
2021-03-17/18:34:57.480182,0.8732259757956402,-0.47568321630163407,0.10583888005365835
2021-03-17/18:34:57.580182,0.8732259484011361,-0.4756832627056081,0.10583889755789176
2021-03-17/18:34:57.680182,0.8732259210066973,-0.4756833091094716,0.10583891506208344
2021-03-17/18:34:57.780182,0.8732258936122584,-0.475683355513335,0.10583893256627512
2021-03-17/18:34:57.880182,0.8732258662177542,-0.47568340191730907,0.10583895007050853
2021-03-17/18:34:57.980182,0.8732258388233154,-0.4756834483211725,0.1058389675747002
2021-03-17/18:34:58.080182,0.8732258114288113,-0.4756834947251466,0.1058389850789336
2021-03-17/18:34:58.180182,0.8732257840343725,-0.47568354112901,0.10583900258312529
2021-03-17/18:34:58.280182,0.8732257566399336,-0.47568358753287343,0.10583902008731697
2021-03-17/18:34:58.380182,0.8732257292454294,-0.4756836339368475,0.10583903759155038
2021-03-17/18:34:58.480182,0.8732257018509906,-0.47568368034071096,0.10583905509574205
2021-03-17/18:34:58.580182,0.8732256744564865,-0.475683726744685,0.10583907259997546
2021-03-17/18:34:58.680182,0.8732256470620476,-0.4756837731485484,0.10583909010416714
2021-03-17/18:34:58.780182,0.8732256196676088,-0.47568381955241185,0.10583910760835881
2021-03-17/18:34:58.880182,0.8732255922731046,-0.47568386595638595,0.10583912511259222
2021-03-17/18:34:58.980182,0.8732255648786658,-0.4756839123602494,0.1058391426167839
2021-03-17/18:34:59.080182,0.8732255374841617,-0.4756839587642234,0.10583916012101731
2021-03-17/18:34:59.180182,0.8732255100897228,-0.47568400516808684,0.10583917762520899
2021-03-17/18:34:59.280197,0.8732254826911692,-0.47568405157892035,0.10583919513202986
2021-03-17/18:34:59.380197,0.8732254552966651,-0.4756840979828944,0.10583921263626327
2021-03-17/18:34:59.480197,0.8732254279022262,-0.4756841443867578,0.10583923014045495
2021-03-17/18:34:59.580197,0.8732254005077221,-0.47568419079073193,0.10583924764468836
2021-03-17/18:34:59.680197,0.8732253731132833,-0.47568423719459535,0.10583926514888004
2021-03-17/18:34:59.780197,0.8732253457188445,-0.47568428359845877,0.10583928265307171
2021-03-17/18:34:59.880197,0.8732253183243402,-0.4756843300024328,0.10583930015730512
2021-03-17/18:34:59.980197,0.8732252909299014,-0.4756843764062963,0.10583931766149679
2021-03-17/18:35:00.080197,0.8732252635353973,-0.47568442281027035,0.1058393351657302
2021-03-17/18:35:00.180197,0.8732252361409585,-0.47568446921413376,0.10583935266992188
2021-03-17/18:35:00.280197,0.8732252087465197,-0.4756845156179972,0.10583937017411356
2021-03-17/18:35:00.380197,0.8732251813520154,-0.4756845620219713,0.10583938767834697
2021-03-17/18:35:00.480197,0.8732251539575766,-0.4756846084258347,0.10583940518253865
2021-03-17/18:35:00.580197,0.8732251265630725,-0.47568465482980876,0.10583942268677206
2021-03-17/18:35:00.680197,0.8732250991686337,-0.4756847012336722,0.10583944019096374
2021-03-17/18:35:00.780197,0.8732250717741948,-0.47568474763753565,0.1058394576951554
2021-03-17/18:35:00.880197,0.8732250443796906,-0.4756847940415097,0.10583947519938881
2021-03-17/18:35:00.980197,0.8732250169852518,-0.4756848404453731,0.10583949270358049
2021-03-17/18:35:01.080197,0.8732249895907477,-0.4756848868493472,0.1058395102078139
2021-03-17/18:35:01.180197,0.8732249621963089,-0.47568493325321065,0.10583952771200558
2021-03-17/18:35:01.280197,0.87322493480187,-0.47568497965707407,0.10583954521619726
2021-03-17/18:35:01.380197,0.8732249074073658,-0.4756850260610481,0.10583956272043067
2021-03-17/18:35:01.480197,0.873224880012927,-0.47568507246491154,0.10583958022462234
2021-03-17/18:35:01.580197,0.8732248526184229,-0.47568511886888565,0.10583959772885575
2021-03-17/18:35:01.680197,0.873224825223984,-0.47568516527274907,0.10583961523304743
2021-03-17/18:35:01.780182,0.8732247978336599,-0.47568521166964245,0.1058396327346099
2021-03-17/18:35:01.880182,0.8732247704391558,-0.4756852580736165,0.10583965023884331
2021-03-17/18:35:01.980182,0.873224743044717,-0.47568530447748,0.10583966774303499
2021-03-17/18:35:02.080182,0.8732247156502128,-0.475685350881454,0.1058396852472684
2021-03-17/18:35:02.180182,0.8732246882557739,-0.47568539728531745,0.10583970275146008
2021-03-17/18:35:02.280182,0.8732246608613351,-0.47568544368918086,0.10583972025565176
2021-03-17/18:35:02.380182,0.873224633466831,-0.475685490093155,0.10583973775988517
2021-03-17/18:35:02.480182,0.8732246060723922,-0.4756855364970184,0.10583975526407685
2021-03-17/18:35:02.580182,0.8732245786778879,-0.47568558290099244,0.10583977276831026
2021-03-17/18:35:02.680182,0.8732245512834491,-0.47568562930485586,0.10583979027250193
2021-03-17/18:35:02.780182,0.8732245238890103,-0.47568567570871934,0.1058398077766936
2021-03-17/18:35:02.880182,0.8732244964945062,-0.4756857221126934,0.10583982528092702
2021-03-17/18:35:02.980182,0.8732244691000673,-0.4756857685165568,0.1058398427851187
2021-03-17/18:35:03.080182,0.8732244417055632,-0.47568581492053086,0.1058398602893521
2021-03-17/18:35:03.180182,0.8732244143111243,-0.47568586132439433,0.10583987779354379
2021-03-17/18:35:03.280182,0.8732243869166855,-0.47568590772825775,0.10583989529773545
2021-03-17/18:35:03.380182,0.8732243595221814,-0.4756859541322318,0.10583991280196886
2021-03-17/18:35:03.480182,0.8732243321277425,-0.4756860005360952,0.10583993030616054
2021-03-17/18:35:03.580182,0.8732243047332384,-0.47568604694006933,0.10583994781039395
2021-03-17/18:35:03.680182,0.8732242773387996,-0.47568609334393275,0.10583996531458563
2021-03-17/18:35:03.780182,0.8732242499443607,-0.47568613974779617,0.10583998281877731
2021-03-17/18:35:03.880182,0.8732242225498565,-0.4756861861517703,0.10584000032301072
2021-03-17/18:35:03.980182,0.8732241951554177,-0.4756862325556337,0.1058400178272024
2021-03-17/18:35:04.080182,0.8732241677609136,-0.47568627895960774,0.10584003533143581
2021-03-17/18:35:04.180182,0.8732241403664748,-0.47568632536347116,0.10584005283562747
2021-03-17/18:35:04.280167,0.8732241129760854,-0.47568637176047524,0.1058400703372317
2021-03-17/18:35:04.380167,0.8732240855816465,-0.47568641816433865,0.10584008784142337
2021-03-17/18:35:04.480167,0.8732240581872076,-0.47568646456820207,0.10584010534561504
2021-03-17/18:35:04.580167,0.8732240307927035,-0.4756865109721761,0.10584012284984845
2021-03-17/18:35:04.680167,0.8732240033982647,-0.4756865573760396,0.10584014035404013
2021-03-17/18:35:04.780167,0.8732239760037606,-0.47568660378001365,0.10584015785827354
2021-03-17/18:35:04.880167,0.8732239486093217,-0.47568665018387707,0.10584017536246522
2021-03-17/18:35:04.980167,0.8732239212148829,-0.4756866965877405,0.1058401928666569
2021-03-17/18:35:05.080167,0.8732238938203787,-0.4756867429917146,0.10584021037089031
2021-03-17/18:35:05.180167,0.8732238664259399,-0.475686789395578,0.10584022787508197
2021-03-17/18:35:05.280167,0.8732238390314357,-0.47568683579955207,0.10584024537931538
2021-03-17/18:35:05.380167,0.8732238116369969,-0.4756868822034155,0.10584026288350706
2021-03-17/18:35:05.480167,0.8732237842425581,-0.47568692860727896,0.10584028038769874
2021-03-17/18:35:05.580167,0.8732237568480539,-0.475686975011253,0.10584029789193215
2021-03-17/18:35:05.680167,0.873223729453615,-0.47568702141511643,0.10584031539612383
2021-03-17/18:35:05.780167,0.8732237020591109,-0.4756870678190905,0.10584033290035724
2021-03-17/18:35:05.880167,0.8732236746646721,-0.47568711422295396,0.10584035040454892
2021-03-17/18:35:05.980167,0.8732236472702333,-0.4756871606268174,0.10584036790874059
2021-03-17/18:35:06.080167,0.873223619875729,-0.4756872070307914,0.105840385412974
2021-03-17/18:35:06.180167,0.8732235924812902,-0.47568725343465484,0.10584040291716568
2021-03-17/18:35:06.280167,0.8732235650867861,-0.47568729983862895,0.10584042042139909
2021-03-17/18:35:06.380167,0.8732235376923473,-0.47568734624249237,0.10584043792559077
2021-03-17/18:35:06.480167,0.8732235102979085,-0.4756873926463558,0.10584045542978245
2021-03-17/18:35:06.580167,0.8732234829034042,-0.47568743905032984,0.10584047293401586
2021-03-17/18:35:06.680167,0.8732234555089654,-0.4756874854541933,0.10584049043820754
2021-03-17/18:35:06.780167,0.8732234281144613,-0.47568753185816737,0.10584050794244095
2021-03-17/18:35:06.880167,0.8732234007200225,-0.4756875782620308,0.10584052544663261
2021-03-17/18:35:06.980167,0.8732233733255836,-0.4756876246658942,0.10584054295082429
2021-03-17/18:35:07.080167,0.8732233459310794,-0.4756876710698683,0.1058405604550577
2021-03-17/18:35:07.180167,0.8732233185366406,-0.47568771747373173,0.10584057795924938
2021-03-17/18:35:07.280167,0.8732232911421365,-0.4756877638777058,0.10584059546348279
2021-03-17/18:35:07.380167,0.8732232637476977,-0.4756878102815692,0.10584061296767447
2021-03-17/18:35:07.480167,0.8732232363532588,-0.4756878566854327,0.10584063047186613
2021-03-17/18:35:07.580167,0.8732232089587547,-0.4756879030894067,0.10584064797609954
2021-03-17/18:35:07.680167,0.8732231815643158,-0.47568794949327015,0.10584066548029122
2021-03-17/18:35:07.780167,0.8732231541698117,-0.47568799589724425,0.10584068298452463
2021-03-17/18:35:07.880167,0.8732231267753728,-0.47568804230110767,0.10584070048871631
2021-03-17/18:35:07.980167,0.873223099380934,-0.4756880887049711,0.10584071799290799
2021-03-17/18:35:08.080167,0.8732230719864299,-0.47568813510894514,0.1058407354971414
2021-03-17/18:35:08.180167,0.8732230445919911,-0.4756881815128086,0.10584075300133308
2021-03-17/18:35:08.280167,0.8732230171974869,-0.47568822791678267,0.10584077050556649
2021-03-17/18:35:08.380167,0.873222989803048,-0.4756882743206461,0.10584078800975816
2021-03-17/18:35:08.480167,0.8732229624086092,-0.4756883207245095,0.10584080551394984
2021-03-17/18:35:08.580167,0.8732229350141051,-0.4756883671284836,0.10584082301818325
